complessivo;padre;elemento;catagoria;desc_1;desc_2;desc_3;qty_db;qty;um;sfrido;lev;cod_cli_complessivo;cod_cli_padre;cod_cli_elemento;CFGLIN_0;STATISTICO 1;STATISTICO 2;11111111111111111;Non assegnata;Lunghezza1      DY1 (mm);Lunghezza2      DY2 (mm);Larghezza1       DX1 (mm);Larghezza2       DX2 (mm);Altezza1         DZ1 (mm);Altezza2         DZ2 (mm);Diametro           Ø (mm);Diametro max  Ø (mm);Diametro min   Ø (mm) ;Spessore1       THK1 (mm);Spessore2       THK2 (mm);Percentuale fori  FOR (%);Percentuale mandorle;Formato;Superficie (mq);Sezione
"M00008334";"M00007485";"M00007478";"CPL01";"PIPE";" ";" ";"1";"1";"PZ";0;2;"5803244642";"5802809710";"5801913771";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008334";"M00007485";"M00007486";"SLL01";"sheet metal ";" ";" ";"1";"1";"PZ";0;2;"5803244642";"5802809710";"5802809711";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00007485";"M00007486";"SLL01";"sheet metal ";" ";" ";"1";"1";"PZ";0;2;"5803244643";"5802809710";"5802809711";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008334";"M00007485";"M00007487";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803244642";"5802809710";"5802115283";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00007485";"M00007487";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803244643";"5802809710";"5802115283";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007488";"M00000021";"MPL01";"rettang. acciaio al carbonio";"lega E320 + CR2";"mm 40 x 40 sp 20/10";"0,188";"1,504";"MT";5;2;"5803201952";"5801939079";"MM-RF02-0011";"TBSTQ";"Acciaio al carbonio";"Lega E320 + CR2";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008893";"M00007488";"M00000021";"MPL01";"rettang. acciaio al carbonio";"lega E320 + CR2";"mm 40 x 40 sp 20/10";"0,188";"1,504";"MT";5;2;"5803244643";"5801939079";"MM-RF02-0011";"TBSTQ";"Acciaio al carbonio";"Lega E320 + CR2";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008796";"M00007488";"M00000021";"MPL01";"rettang. acciaio al carbonio";"lega E320 + CR2";"mm 40 x 40 sp 20/10";"0,188";"1,504";"MT";5;2;"5803203790";"5801939079";"MM-RF02-0011";"TBSTQ";"Acciaio al carbonio";"Lega E320 + CR2";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008334";"M00007488";"M00000021";"MPL01";"rettang. acciaio al carbonio";"lega E320 + CR2";"mm 40 x 40 sp 20/10";"0,188";"1,504";"MT";5;2;"5803244642";"5801939079";"MM-RF02-0011";"TBSTQ";"Acciaio al carbonio";"Lega E320 + CR2";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008365";"M00007488";"M00000021";"MPL01";"rettang. acciaio al carbonio";"lega E320 + CR2";"mm 40 x 40 sp 20/10";"0,188";"1,504";"MT";5;2;"5803200772";"5801939079";"MM-RF02-0011";"TBSTQ";"Acciaio al carbonio";"Lega E320 + CR2";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008892";"M00007488";"M00000021";"MPL01";"rettang. acciaio al carbonio";"lega E320 + CR2";"mm 40 x 40 sp 20/10";"0,188";"1,504";"MT";5;2;"5803203791";"5801939079";"MM-RF02-0011";"TBSTQ";"Acciaio al carbonio";"Lega E320 + CR2";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008796";"M00007489";"M00003923";"SLL01";"lamiera";" ";" ";"6";"6";"NR";0;2;"5803203790";"5801913779";"9335532";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007489";"M00003923";"SLL01";"lamiera";" ";" ";"6";"6";"NR";0;2;"5803201952";"5801913779";"9335532";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007489";"M00003923";"SLL01";"lamiera";" ";" ";"6";"6";"NR";0;2;"5803203791";"5801913779";"9335532";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007489";"M00003923";"SLL01";"lamiera";" ";" ";"6";"6";"NR";0;2;"5803200772";"5801913779";"9335532";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007489";"M00007490";"SLL01";"sheet metal";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5801913779";"5801936372";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007489";"M00007490";"SLL01";"sheet metal";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5801913779";"5801936372";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007489";"M00007490";"SLL01";"sheet metal";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5801913779";"5801936372";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007489";"M00007490";"SLL01";"sheet metal";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5801913779";"5801936372";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007489";"M00007491";"SLL01";"sheet metal assembly";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5801913779";"5802082152";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007489";"M00007491";"SLL01";"sheet metal assembly";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5801913779";"5802082152";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007489";"M00007491";"SLL01";"sheet metal assembly";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5801913779";"5802082152";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007489";"M00007491";"SLL01";"sheet metal assembly";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5801913779";"5802082152";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007489";"M00007495";"SLL01";"holder";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5801913779";"5802117589";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007489";"M00007495";"SLL01";"holder";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5801913779";"5802117589";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007489";"M00007495";"SLL01";"holder";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5801913779";"5802117589";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007489";"M00007495";"SLL01";"holder";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5801913779";"5802117589";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00007496";"M00003923";"SLL01";"lamiera";" ";" ";"7";"7";"NR";0;2;"5803244643";"5802175009";"9335532";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008334";"M00007496";"M00003923";"SLL01";"lamiera";" ";" ";"7";"7";"NR";0;2;"5803244642";"5802175009";"9335532";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008334";"M00007496";"M00007497";"SLL01";"sheet metal";" ";" ";"1";"1";"PZ";0;2;"5803244642";"5802175009";"5802081297";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00007496";"M00007497";"SLL01";"sheet metal";" ";" ";"1";"1";"PZ";0;2;"5803244643";"5802175009";"5802081297";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008334";"M00007498";"M00007499";"SLL01";"support";" ";" ";"2";"4";"PZ";0;2;"5803244642";"5802478492";"5802478491";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007502";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803201952";"5802467635";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007502";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803200772";"5802467635";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007502";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803203791";"5802467635";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007502";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803203790";"5802467635";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007502";"M00007503";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5802467635";"5802467737";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007502";"M00007503";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5802467635";"5802467737";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007502";"M00007503";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5802467635";"5802467737";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007502";"M00007503";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5802467635";"5802467737";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007504";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803203790";"5802469154";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007504";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803203791";"5802469154";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007504";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803201952";"5802469154";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007504";"M00000818";"MNR01";"dado esagonale ";"saldatura a proiezione";"M6";"2";"2";"PZ";0;2;"5803200772";"5802469154";"PC-DD05-0004";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007504";"M00007505";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5802469154";"5802469139";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007504";"M00007505";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5802469154";"5802469139";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007504";"M00007505";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5802469154";"5802469139";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007504";"M00007505";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5802469154";"5802469139";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007515";"M00005021";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802731951";"5802731953";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007515";"M00005021";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802731951";"5802731953";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007515";"M00005021";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802731951";"5802731953";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007515";"M00005021";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802731951";"5802731953";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007515";"M00005023";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802731951";"5802732081";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007515";"M00005023";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802731951";"5802732081";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007515";"M00005023";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802731951";"5802732081";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007515";"M00005023";"SLL01";"ROOF";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802731951";"5802732081";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007515";"M00007402";"SLL01";"profile";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802731951";"5802732082";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007515";"M00007402";"SLL01";"profile";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802731951";"5802732082";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007515";"M00007402";"SLL01";"profile";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802731951";"5802732082";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007515";"M00007402";"SLL01";"profile";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802731951";"5802732082";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007515";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5802731951";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007515";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5802731951";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007515";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5802731951";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007515";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5802731951";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007515";"M00007407";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802731951";"504311368";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007515";"M00007407";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802731951";"504311368";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007515";"M00007407";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802731951";"504311368";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007515";"M00007407";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802731951";"504311368";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007515";"M00007516";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802731951";"504311853";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007515";"M00007516";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802731951";"504311853";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007515";"M00007516";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802731951";"504311853";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007515";"M00007516";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802731951";"504311853";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007517";"M00007409";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5802763389";"5802732063";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007517";"M00007409";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5802763389";"5802732063";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007517";"M00007409";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5802763389";"5802732063";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007517";"M00007409";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5802763389";"5802732063";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007517";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802763389";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007517";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802763389";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007517";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802763389";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007517";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802763389";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007517";"M00007412";"SLL01";"sheet metal";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802763389";"5802402578";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007517";"M00007412";"SLL01";"sheet metal";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802763389";"5802402578";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007517";"M00007412";"SLL01";"sheet metal";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802763389";"5802402578";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007517";"M00007412";"SLL01";"sheet metal";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802763389";"5802402578";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007517";"M00007514";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802763389";"504311850";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007517";"M00007514";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802763389";"504311850";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007517";"M00007514";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802763389";"504311850";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007517";"M00007514";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802763389";"504311850";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007517";"M00007943";"SLL01";"sidemember 69,5";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802763389";"5802914593";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007517";"M00007943";"SLL01";"sidemember 69,5";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802763389";"5802914593";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007517";"M00007943";"SLL01";"sidemember 69,5";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802763389";"5802914593";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007517";"M00007943";"SLL01";"sidemember 69,5";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802763389";"5802914593";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007517";"M00007954";"SLL01";"sidemember";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802763389";"5802957505";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007517";"M00007954";"SLL01";"sidemember";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802763389";"5802957505";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007517";"M00007954";"SLL01";"sidemember";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802763389";"5802957505";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007517";"M00007954";"SLL01";"sidemember";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802763389";"5802957505";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007518";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5802763470";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007518";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5802763470";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007518";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5802763470";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007518";"M00007406";"SLL01";"profilo calandrato";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5802763470";"5802731952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007518";"M00007410";"SLL01";"profilo supporto";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802763470";"5802763492";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007518";"M00007410";"SLL01";"profilo supporto";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802763470";"5802763492";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007518";"M00007410";"SLL01";"profilo supporto";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802763470";"5802763492";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007518";"M00007410";"SLL01";"profilo supporto";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802763470";"5802763492";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007518";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203791";"5802763470";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007518";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803203790";"5802763470";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007518";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803201952";"5802763470";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007518";"M00007411";"SLL01";"supporto";" ";" ";"2";"2";"PZ";0;2;"5803200772";"5802763470";"5802763495";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007519";"M00005031";"SLL01";"base posteriore";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5802564927";"5801945841";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007519";"M00005031";"SLL01";"base posteriore";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5802564927";"5801945841";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007519";"M00005031";"SLL01";"base posteriore";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5802564927";"5801945841";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007519";"M00005031";"SLL01";"base posteriore";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5802564927";"5801945841";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007519";"M00007415";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803200772";"5802564927";"5802038104";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00007519";"M00007415";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803203790";"5802564927";"5802038104";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00007519";"M00007415";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803203791";"5802564927";"5802038104";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00007519";"M00007415";"SLL01";"support";" ";" ";"1";"1";"PZ";0;2;"5803201952";"5802564927";"5802038104";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008365";"M00007519";"M00007417";"CPL01";"omega";" ";" ";"4";"4";"PZ";0;2;"5803200772";"5802564927";"5010350035";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
